4,638976,639232
4,679680,679936
4,236544,236800
4,622080,622336
4,283136,283392
4,36864,37120
4,26624,26880
4,420352,420608
4,670464,670720
4,611328,611584
4,282368,282624
4,552704,552960
4,665344,665600
4,493568,493824
4,118016,118272
4,674560,674816
4,56064,56320
4,668672,668928
4,552960,553216
4,182528,182784
4,485632,485888
4,409344,409600
4,603648,603904
4,525568,525824
4,641280,641536
4,240896,241152
4,41216,41472
4,429824,430080
4,645888,646144
4,276480,276736
4,564480,564736
4,513024,513280
4,458752,459008
4,208384,208640
4,46592,46848
4,614400,614656
4,509184,509440
4,648704,648960
4,110592,110848
4,303872,304128
4,589824,590080
4,317184,317440
4,254720,254976
4,262912,263168
4,307968,308224
4,404992,405248
4,587264,587520
4,276224,276480
4,256512,256768
4,119296,119552
4,618752,619008
4,115712,115968
4,573440,573696
4,652544,652800
4,220928,221184
4,264704,264960
4,224512,224768
4,355072,355328
4,550912,551168
4,59904,60160
4,218880,219136
4,274176,274432
4,357632,357888
4,630272,630528
4,402688,402944
4,653312,653568
4,207360,207616
4,563968,564224
4,556800,557056
4,304640,304896
